"ANO";"NOME";"Notificacoes_Estupro";"nivel_geografico";"total_72h";"casos_72h";"Oportunidade_72h";"total_pep";"casos_72h_pep";"PEP_72h";"total_contr";"casos_72h_contr";"Contracepção_72h_MIF";"COD_6_mun"
2018;"CAJAMAR";12;"Município";12;7;58,33;0;0;0;1;0;0;"350920"
2018;"CAJATI";7;"Município";7;7;100;4;4;100;3;3;100;"350925"
2018;"CAMPINAS";251;"Município";251;84;33,47;100;56;56;73;50;68,49;"350950"
2018;"CAMPO LIMPO PAULISTA";4;"Município";4;2;50;1;1;100;1;1;100;"350960"
2018;"CAMPOS DO JORDAO";5;"Município";5;3;60;2;2;100;2;1;50;"350970"
2018;"CANANEIA";4;"Município";4;0;0;4;0;0;2;0;0;"350990"
2018;"CANDIDO MOTA";1;"Município";1;0;0;0;0;0;0;0;0;"351000"
2018;"CANDIDO RODRIGUES";1;"Município";1;1;100;0;0;0;0;0;0;"351010"
2018;"CAPAO BONITO";2;"Município";2;2;100;2;2;100;2;2;100;"351020"
2018;"CAPELA DO ALTO";3;"Município";3;3;100;2;2;100;1;1;100;"351030"
2018;"CAPIVARI";1;"Município";1;0;0;0;0;0;0;0;0;"351040"
2018;"CARAGUATATUBA";23;"Município";23;14;60,87;6;5;83,33;2;2;100;"351050"
2018;"CARAPICUIBA";32;"Município";32;17;53,12;10;6;60;6;5;83,33;"351060"
2018;"CARDOSO";1;"Município";1;1;100;0;0;0;0;0;0;"351070"
2018;"CASA BRANCA";2;"Município";2;2;100;2;2;100;1;1;100;"351080"
2018;"CASTILHO";1;"Município";1;1;100;1;1;100;1;1;100;"351100"
2018;"CATANDUVA";7;"Município";7;7;100;5;5;100;1;1;100;"351110"
2018;"CEDRAL";1;"Município";1;0;0;0;0;0;0;0;0;"351130"
2018;"CERQUEIRA CESAR";2;"Município";2;0;0;1;0;0;1;0;0;"351140"
2018;"CERQUILHO";3;"Município";3;2;66,67;1;1;100;1;1;100;"351150"
2018;"CESARIO LANGE";2;"Município";2;1;50;1;1;100;0;0;0;"351160"
2018;"CHARQUEADA";1;"Município";1;1;100;1;1;100;0;0;0;"351170"
2018;"CONCHAL";2;"Município";2;1;50;0;0;0;0;0;0;"351220"
2018;"CONCHAS";2;"Município";2;1;50;1;0;0;0;0;0;"351230"
2018;"CORDEIROPOLIS";2;"Município";2;0;0;0;0;0;0;0;0;"351240"
2018;"COSMOPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"351280"
2018;"COSMORAMA";1;"Município";1;1;100;0;0;0;0;0;0;"351290"
2018;"COTIA";44;"Município";44;25;56,82;14;7;50;8;4;50;"351300"
2018;"CRAVINHOS";2;"Município";2;1;50;1;0;0;0;0;0;"351310"
2018;"CRUZEIRO";3;"Município";3;1;33,33;1;1;100;0;0;0;"351340"
2018;"CUBATAO";17;"Município";17;13;76,47;13;12;92,31;7;7;100;"351350"
2018;"CUNHA";2;"Município";2;1;50;2;1;50;0;0;0;"351360"
2018;"DESCALVADO";3;"Município";3;1;33,33;3;1;33,33;2;1;50;"351370"
2018;"DIADEMA";52;"Município";52;23;44,23;13;7;53,85;7;2;28,57;"351380"
2018;"DOIS CORREGOS";1;"Município";1;1;100;1;1;100;1;1;100;"351410"
2018;"DOLCINOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"351420"
2018;"DRACENA";1;"Município";1;0;0;0;0;0;0;0;0;"351440"
2018;"DUARTINA";1;"Município";1;0;0;0;0;0;0;0;0;"351450"
2018;"DUMONT";3;"Município";3;0;0;2;0;0;2;0;0;"351460"
2018;"EMBU DAS ARTES";25;"Município";25;7;28;11;3;27,27;6;1;16,67;"351500"
2018;"EMBU GUACU";12;"Município";12;9;75;1;1;100;1;1;100;"351510"
2018;"ESPIRITO SANTO DO PINHAL";1;"Município";1;1;100;0;0;0;0;0;0;"351518"
2018;"ESTIVA GERBI";1;"Município";1;0;0;1;0;0;0;0;0;"355730"
2018;"ESTRELA DOESTE";1;"Município";1;1;100;0;0;0;0;0;0;"351520"
2018;"FARTURA";3;"Município";3;1;33,33;2;1;50;2;1;50;"351540"
2018;"FERNANDOPOLIS";4;"Município";4;3;75;2;2;100;1;1;100;"351550"
2018;"FERRAZ DE VASCONCELOS";23;"Município";23;12;52,17;9;4;44,44;4;4;100;"351570"
2018;"FRANCA";13;"Município";13;9;69,23;8;7;87,5;2;1;50;"351620"
2018;"FRANCISCO MORATO";31;"Município";31;21;67,74;5;4;80;1;1;100;"351630"
2018;"FRANCO DA ROCHA";12;"Município";12;7;58,33;2;0;0;1;0;0;"351640"
2018;"GARCA";4;"Município";4;2;50;3;1;33,33;0;0;0;"351670"
2018;"GETULINA";2;"Município";2;0;0;0;0;0;0;0;0;"351700"
2018;"GUAIRA";2;"Município";2;2;100;0;0;0;0;0;0;"351740"
2018;"GUAPIACU";3;"Município";3;2;66,67;1;0;0;1;0;0;"351750"
2018;"GUAPIARA";2;"Município";2;2;100;0;0;0;0;0;0;"351760"
2018;"GUARA";1;"Município";1;1;100;1;1;100;0;0;0;"351770"
2018;"GUARANTA";1;"Município";1;1;100;0;0;0;0;0;0;"351810"
2018;"GUARAREMA";3;"Município";3;1;33,33;0;0;0;0;0;0;"351830"
2018;"GUARATINGUETA";1;"Município";1;1;100;0;0;0;0;0;0;"351840"
2018;"GUAREI";1;"Município";1;0;0;0;0;0;0;0;0;"351850"
2018;"GUARIBA";7;"Município";7;7;100;5;5;100;2;2;100;"351860"
2018;"GUARUJA";13;"Município";13;5;38,46;3;3;100;3;2;66,67;"351870"
2018;"GUARULHOS";163;"Município";163;102;62,58;29;19;65,52;15;11;73,33;"351880"
2018;"HOLAMBRA";1;"Município";1;1;100;1;1;100;1;1;100;"351905"
2018;"HORTOLANDIA";61;"Município";61;36;59,02;18;13;72,22;14;10;71,43;"351907"
2018;"IBATE";2;"Município";2;2;100;2;2;100;1;1;100;"351930"
2018;"IBIRAREMA";1;"Município";1;1;100;0;0;0;0;0;0;"351950"
2018;"IBITINGA";5;"Município";5;4;80;1;1;100;1;1;100;"351960"
2018;"IBIUNA";2;"Município";2;0;0;1;0;0;0;0;0;"351970"
2018;"ICEM";1;"Município";1;1;100;0;0;0;0;0;0;"351980"
2018;"IGARACU DO TIETE";3;"Município";3;0;0;0;0;0;1;0;0;"352000"
2018;"IGARAPAVA";3;"Município";3;2;66,67;1;1;100;0;0;0;"352010"
2018;"IGARATA";1;"Município";1;1;100;0;0;0;0;0;0;"352020"
2018;"IGUAPE";1;"Município";1;0;0;0;0;0;0;0;0;"352030"
2018;"ILHA COMPRIDA";5;"Município";5;2;40;3;0;0;1;0;0;"352042"
2018;"ILHA SOLTEIRA";3;"Município";3;1;33,33;3;1;33,33;1;1;100;"352044"
2018;"ILHABELA";5;"Município";5;4;80;2;2;100;1;0;0;"352040"
2018;"INDAIATUBA";13;"Município";13;8;61,54;8;6;75;7;6;85,71;"352050"
2018;"IPERO";1;"Município";1;0;0;0;0;0;0;0;0;"352100"
2018;"IPEUNA";1;"Município";1;0;0;0;0;0;0;0;0;"352110"
2018;"IPUA";1;"Município";1;0;0;1;0;0;0;0;0;"352130"
2018;"IRACEMAPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"352140"
2018;"IRAPUA";1;"Município";1;1;100;0;0;0;0;0;0;"352150"
2018;"ITABERA";5;"Município";5;4;80;2;1;50;1;1;100;"352170"
2018;"ITAI";1;"Município";1;0;0;0;0;0;0;0;0;"352180"
2018;"ITAJOBI";4;"Município";4;4;100;4;4;100;1;1;100;"352190"
2018;"ITANHAEM";30;"Município";30;12;40;17;7;41,18;5;2;40;"352210"
2018;"ITAOCA";1;"Município";1;1;100;0;0;0;0;0;0;"352215"
2018;"ITAPECERICA DA SERRA";28;"Município";28;14;50;10;7;70;3;1;33,33;"352220"
2018;"ITAPETININGA";21;"Município";21;9;42,86;7;6;85,71;2;2;100;"352230"
2018;"ITAPEVA";11;"Município";11;5;45,45;6;4;66,67;5;2;40;"352240"
2018;"ITAPEVI";20;"Município";20;8;40;4;3;75;3;2;66,67;"352250"
2018;"ITAPIRA";3;"Município";3;3;100;1;1;100;0;0;0;"352260"
2018;"ITAPIRAPUA PAULISTA";1;"Município";1;0;0;0;0;0;0;0;0;"352265"
2018;"ITAPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"352270"
2018;"ITAPORANGA";2;"Município";2;1;50;1;1;100;0;0;0;"352280"
2018;"ITAPUI";1;"Município";1;1;100;0;0;0;0;0;0;"352290"
2018;"ITAPURA";1;"Município";1;1;100;0;0;0;0;0;0;"352300"
2018;"ITAQUAQUECETUBA";52;"Município";52;33;63,46;11;6;54,55;5;1;20;"352310"
2018;"ITARARE";6;"Município";6;5;83,33;1;1;100;1;1;100;"352320"
2018;"ITATIBA";14;"Município";14;4;28,57;4;1;25;0;0;0;"352340"
2018;"ITATINGA";7;"Município";7;3;42,86;4;3;75;1;1;100;"352350"
2018;"ITU";24;"Município";24;9;37,5;5;2;40;1;1;100;"352390"
2018;"ITUPEVA";9;"Município";9;8;88,89;6;5;83,33;3;3;100;"352400"
2018;"JABOTICABAL";3;"Município";3;1;33,33;2;1;50;1;0;0;"352430"
2018;"JACAREI";83;"Município";83;48;57,83;16;13;81,25;4;4;100;"352440"
2018;"JACI";2;"Município";2;1;50;0;0;0;0;0;0;"352450"
2018;"JACUPIRANGA";1;"Município";1;0;0;0;0;0;0;0;0;"352460"
2018;"JAGUARIUNA";4;"Município";4;3;75;1;1;100;1;1;100;"352470"
2018;"JALES";4;"Município";4;3;75;2;2;100;0;0;0;"352480"
2018;"JANDIRA";9;"Município";9;4;44,44;1;0;0;1;0;0;"352500"
2018;"JARDINOPOLIS";9;"Município";9;5;55,56;3;1;33,33;1;1;100;"352510"
2018;"JARINU";2;"Município";2;1;50;1;1;100;1;1;100;"352520"
2018;"JAU";3;"Município";3;2;66,67;1;1;100;0;0;0;"352530"
2018;"JERIQUARA";2;"Município";2;1;50;2;1;50;0;0;0;"352540"
2018;"JOSE BONIFACIO";3;"Município";3;2;66,67;1;1;100;1;1;100;"352570"
2018;"JULIO MESQUITA";1;"Município";1;1;100;1;1;100;0;0;0;"352580"
2018;"JUMIRIM";2;"Município";2;0;0;1;0;0;1;0;0;"352585"
2018;"JUNDIAI";94;"Município";94;42;44,68;24;22;91,67;17;17;100;"352590"
2018;"JUNQUEIROPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"352600"
2018;"JUQUIA";1;"Município";1;0;0;1;0;0;1;0;0;"352610"
2018;"JUQUITIBA";8;"Município";8;5;62,5;2;1;50;1;1;100;"352620"
2018;"LARANJAL PAULISTA";3;"Município";3;2;66,67;1;1;100;1;1;100;"352640"
2018;"LAVINIA";1;"Município";1;1;100;1;1;100;1;1;100;"352650"
2018;"LAVRINHAS";1;"Município";1;1;100;0;0;0;0;0;0;"352660"
2018;"LEME";7;"Município";7;2;28,57;2;1;50;0;0;0;"352670"
2018;"LIMEIRA";39;"Município";39;23;58,97;13;6;46,15;8;4;50;"352690"
2018;"LINS";3;"Município";3;2;66,67;1;1;100;0;0;0;"352710"
2018;"LORENA";2;"Município";2;2;100;1;1;100;1;1;100;"352720"
2018;"LOUVEIRA";4;"Município";4;2;50;1;1;100;1;1;100;"352730"
2018;"LUIS ANTONIO";1;"Município";1;1;100;1;1;100;0;0;0;"352760"
2018;"LUIZIANIA";1;"Município";1;1;100;0;0;0;0;0;0;"352770"
2018;"MACATUBA";1;"Município";1;1;100;1;1;100;0;0;0;"352800"
2018;"MACAUBAL";1;"Município";1;1;100;1;1;100;1;1;100;"352810"
2018;"MAIRINQUE";5;"Município";5;1;20;0;0;0;0;0;0;"352840"
2018;"MAIRIPORA";5;"Município";5;2;40;1;0;0;0;0;0;"352850"
2018;"MARACAI";1;"Município";1;1;100;1;1;100;1;1;100;"352880"
2018;"MARILIA";24;"Município";24;19;79,17;13;11;84,62;7;7;100;"352900"
2018;"MARTINOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"352920"
2018;"MAUA";169;"Município";169;89;52,66;19;12;63,16;6;4;66,67;"352940"
2018;"MENDONCA";1;"Município";1;1;100;1;1;100;0;0;0;"352950"
2018;"MERIDIANO";1;"Município";1;1;100;1;1;100;0;0;0;"352960"
2018;"MINEIROS DO TIETE";1;"Município";1;1;100;0;0;0;0;0;0;"352980"
2018;"MIRACATU";4;"Município";4;2;50;3;1;33,33;3;1;33,33;"352990"
2018;"MIRANDOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"353010"
2018;"MIRANTE DO PARANAPANEMA";1;"Município";1;1;100;0;0;0;0;0;0;"353020"
2018;"MIRASSOL";7;"Município";7;5;71,43;1;1;100;1;1;100;"353030"
2018;"MIRASSOLANDIA";1;"Município";1;0;0;0;0;0;0;0;0;"353040"
2018;"MOCOCA";6;"Município";6;3;50;2;2;100;3;2;66,67;"353050"
2018;"MOGI DAS CRUZES";137;"Município";137;77;56,2;24;22;91,67;11;9;81,82;"353060"
2018;"MOGI GUACU";5;"Município";5;3;60;2;1;50;0;0;0;"353070"
2018;"MOGI MIRIM";4;"Município";4;4;100;4;4;100;4;4;100;"353080"
2018;"MONGAGUA";14;"Município";14;11;78,57;10;8;80;4;3;75;"353110"
2018;"MONTE ALTO";1;"Município";1;1;100;0;0;0;0;0;0;"353130"
2018;"MONTE APRAZIVEL";4;"Município";4;2;50;2;1;50;1;0;0;"353140"
2018;"MONTE CASTELO";1;"Município";1;1;100;1;1;100;0;0;0;"353160"
2018;"MONTE MOR";10;"Município";10;8;80;6;5;83,33;5;4;80;"353180"
2018;"NATIVIDADE DA SERRA";1;"Município";1;1;100;1;1;100;0;0;0;"353230"
2018;"NAZARE PAULISTA";4;"Município";4;4;100;3;3;100;1;1;100;"353240"
2018;"NEVES PAULISTA";2;"Município";2;1;50;0;0;0;0;0;0;"353250"
2018;"NOVA ALIANCA";1;"Município";1;1;100;0;0;0;0;0;0;"353280"
2018;"NOVA EUROPA";2;"Município";2;0;0;1;0;0;0;0;0;"353290"
2018;"NOVA GRANADA";4;"Município";4;2;50;1;0;0;0;0;0;"353300"
2018;"NOVA ODESSA";2;"Município";2;2;100;1;1;100;1;1;100;"353340"
2018;"NOVAIS";1;"Município";1;0;0;0;0;0;0;0;0;"353325"
2018;"NOVO HORIZONTE";2;"Município";2;0;0;0;0;0;0;0;0;"353350"
2018;"OCAUCU";1;"Município";1;1;100;1;1;100;0;0;0;"353370"
2018;"OLIMPIA";2;"Município";2;2;100;2;2;100;1;1;100;"353390"
2018;"OSASCO";124;"Município";124;46;37,1;55;24;43,64;9;7;77,78;"353440"
2018;"OURINHOS";9;"Município";9;3;33,33;5;2;40;2;2;100;"353470"
2018;"OUROESTE";2;"Município";2;2;100;1;1;100;1;1;100;"353475"
2018;"PALMARES PAULISTA";1;"Município";1;1;100;1;1;100;1;1;100;"353510"
2018;"PALMITAL";2;"Município";2;1;50;0;0;0;0;0;0;"353530"
2018;"PANORAMA";1;"Município";1;1;100;1;1;100;0;0;0;"353540"
2018;"PARAGUACU PAULISTA";3;"Município";3;3;100;3;3;100;2;2;100;"353550"
2018;"PARANAPANEMA";1;"Município";1;1;100;0;0;0;0;0;0;"353580"
2018;"PARANAPUA";1;"Município";1;1;100;0;0;0;0;0;0;"353590"
2018;"PARDINHO";1;"Município";1;0;0;1;0;0;0;0;0;"353610"
2018;"PARIQUERA ACU";5;"Município";5;2;40;3;2;66,67;2;1;50;"353620"
2018;"PAULINIA";16;"Município";16;11;68,75;8;7;87,5;5;4;80;"353650"
2018;"PAULO DE FARIA";2;"Município";2;2;100;1;1;100;0;0;0;"353660"
2018;"PEDERNEIRAS";2;"Município";2;1;50;1;1;100;0;0;0;"353670"
2018;"PEDRANOPOLIS";1;"Município";1;1;100;1;1;100;0;0;0;"353690"
2018;"PEDREIRA";2;"Município";2;1;50;1;1;100;0;0;0;"353710"
2018;"PENAPOLIS";5;"Município";5;4;80;1;1;100;0;0;0;"353730"
2018;"PEREIRA BARRETO";2;"Município";2;1;50;0;0;0;0;0;0;"353740"
2018;"PERUIBE";6;"Município";6;0;0;0;0;0;0;0;0;"353760"
2018;"PIEDADE";2;"Município";2;2;100;1;1;100;0;0;0;"353780"
2018;"PILAR DO SUL";4;"Município";4;0;0;0;0;0;0;0;0;"353790"
2018;"PINDAMONHANGABA";8;"Município";8;7;87,5;6;6;100;2;2;100;"353800"
2018;"PINDORAMA";1;"Município";1;0;0;0;0;0;0;0;0;"353810"
2018;"PIRACAIA";3;"Município";3;1;33,33;1;1;100;0;0;0;"353860"
2018;"PIRACICABA";42;"Município";42;26;61,9;19;15;78,95;9;7;77,78;"353870"
2018;"PIRAJU";3;"Município";3;3;100;2;2;100;3;3;100;"353880"
2018;"PIRANGI";1;"Município";1;1;100;0;0;0;0;0;0;"353900"
2018;"PIRAPORA DO BOM JESUS";4;"Município";4;2;50;0;0;0;0;0;0;"353910"
2018;"PIRAPOZINHO";5;"Município";5;5;100;4;4;100;3;3;100;"353920"
2018;"PIRASSUNUNGA";4;"Município";4;3;75;2;2;100;1;1;100;"353930"
2018;"PIRATININGA";1;"Município";1;1;100;1;1;100;1;1;100;"353940"
2018;"PITANGUEIRAS";7;"Município";7;4;57,14;5;2;40;2;1;50;"353950"
2018;"POA";12;"Município";12;10;83,33;5;4;80;2;1;50;"353980"
2018;"POLONI";1;"Município";1;0;0;0;0;0;0;0;0;"353990"
2018;"POMPEIA";1;"Município";1;1;100;0;0;0;0;0;0;"354000"
2018;"PONTAL";10;"Município";10;3;30;6;2;33,33;2;1;50;"354020"
2018;"PONTES GESTAL";2;"Município";2;0;0;0;0;0;0;0;0;"354030"
2018;"POPULINA";1;"Município";1;1;100;1;1;100;0;0;0;"354040"
2018;"PORANGABA";1;"Município";1;0;0;0;0;0;0;0;0;"354050"
2018;"PORTO FELIZ";2;"Município";2;2;100;1;1;100;1;1;100;"354060"
2018;"PORTO FERREIRA";8;"Município";8;6;75;3;2;66,67;0;0;0;"354070"
2018;"POTIRENDABA";3;"Município";3;3;100;1;1;100;1;1;100;"354080"
2018;"PRADOPOLIS";5;"Município";5;2;40;5;2;40;4;1;25;"354090"
2018;"PRAIA GRANDE";34;"Município";34;19;55,88;15;11;73,33;9;8;88,89;"354100"
2018;"PRATANIA";2;"Município";2;1;50;1;1;100;1;1;100;"354105"
2018;"PRESIDENTE BERNARDES";3;"Município";3;1;33,33;1;1;100;0;0;0;"354120"
2018;"PRESIDENTE EPITACIO";7;"Município";7;5;71,43;3;3;100;1;0;0;"354130"
2018;"PRESIDENTE PRUDENTE";19;"Município";19;7;36,84;12;7;58,33;6;3;50;"354140"
2018;"PRESIDENTE VENCESLAU";1;"Município";1;1;100;1;1;100;0;0;0;"354150"
2018;"QUATA";2;"Município";2;1;50;1;0;0;1;0;0;"354170"
2018;"RAFARD";1;"Município";1;0;0;0;0;0;0;0;0;"354210"
2018;"REGENTE FEIJO";1;"Município";1;0;0;0;0;0;0;0;0;"354240"
2018;"REGINOPOLIS";1;"Município";1;1;100;1;1;100;1;1;100;"354250"
2018;"REGISTRO";6;"Município";6;3;50;1;1;100;1;1;100;"354260"
2018;"RIBEIRAO BRANCO";5;"Município";5;2;40;1;1;100;1;1;100;"354300"
2018;"RIBEIRAO DO SUL";2;"Município";2;2;100;2;2;100;1;1;100;"354320"
2018;"RIBEIRAO GRANDE";1;"Município";1;0;0;0;0;0;0;0;0;"354325"
2018;"RIBEIRAO PIRES";19;"Município";19;10;52,63;3;1;33,33;0;0;0;"354330"
2018;"RIBEIRAO PRETO";86;"Município";86;36;41,86;54;27;50;20;8;40;"354340"
2018;"RINCAO";1;"Município";1;1;100;1;1;100;0;0;0;"354370"
2018;"RIO CLARO";9;"Município";9;9;100;5;5;100;1;1;100;"354390"
2018;"RIO DAS PEDRAS";1;"Município";1;1;100;0;0;0;0;0;0;"354400"
2018;"RIO GRANDE DA SERRA";4;"Município";4;4;100;0;0;0;0;0;0;"354410"
2018;"RIVERSUL";1;"Município";1;0;0;0;0;0;0;0;0;"354350"
2018;"ROSANA";2;"Município";2;2;100;1;1;100;1;1;100;"354425"
2018;"SALES";1;"Município";1;0;0;0;0;0;0;0;0;"354480"
2018;"SALESOPOLIS";1;"Município";1;1;100;1;1;100;0;0;0;"354500"
2018;"SALTINHO";1;"Município";1;0;0;0;0;0;0;0;0;"354515"
2018;"SALTO";18;"Município";18;11;61,11;6;5;83,33;2;2;100;"354520"
2018;"SALTO DE PIRAPORA";2;"Município";2;2;100;0;0;0;0;0;0;"354530"
2018;"SANTA BARBARA DOESTE";6;"Município";6;5;83,33;3;3;100;0;0;0;"354580"
2018;"SANTA BRANCA";4;"Município";4;3;75;0;0;0;0;0;0;"354600"
2018;"SANTA CRUZ DA ESPERANCA";1;"Município";1;0;0;1;0;0;1;0;0;"354625"
2018;"SANTA CRUZ DAS PALMEIRAS";1;"Município";1;1;100;1;1;100;1;1;100;"354630"
2018;"SANTA CRUZ DO RIO PARDO";7;"Município";7;5;71,43;1;1;100;0;0;0;"354640"
2018;"SANTA FE DO SUL";2;"Município";2;2;100;0;0;0;0;0;0;"354660"
2018;"SANTA GERTRUDES";3;"Município";3;2;66,67;1;0;0;1;0;0;"354670"
2018;"SANTA ISABEL";3;"Município";3;3;100;0;0;0;0;0;0;"354680"
2018;"SANTA MARIA DA SERRA";4;"Município";4;0;0;0;0;0;0;0;0;"354700"
2018;"SANTA ROSA DE VITERBO";2;"Município";2;1;50;1;1;100;1;1;100;"354760"
2018;"SANTANA DA PONTE PENSA";1;"Município";1;1;100;0;0;0;0;0;0;"354720"
2018;"SANTANA DE PARNAIBA";26;"Município";26;11;42,31;3;2;66,67;0;0;0;"354730"
2018;"SANTO ANASTACIO";1;"Município";1;0;0;0;0;0;0;0;0;"354770"
2018;"SANTO ANDRE";229;"Município";229;115;50,22;41;29;70,73;20;16;80;"354780"
2018;"SANTO ANTONIO DE POSSE";2;"Município";2;2;100;0;0;0;0;0;0;"354800"
2018;"SANTO ANTONIO DO ARACANGUA";1;"Município";1;0;0;0;0;0;0;0;0;"354805"
2018;"SANTO ANTONIO DO JARDIM";2;"Município";2;2;100;2;2;100;2;2;100;"354810"
2018;"SANTO ANTONIO DO PINHAL";1;"Município";1;0;0;0;0;0;0;0;0;"354820"
2018;"SANTOPOLIS DO AGUAPEI";1;"Município";1;1;100;0;0;0;0;0;0;"354840"
2018;"SANTOS";90;"Município";90;50;55,56;31;21;67,74;19;17;89,47;"354850"
2018;"SAO BENTO DO SAPUCAI";1;"Município";1;1;100;0;0;0;0;0;0;"354860"
2018;"SAO BERNARDO DO CAMPO";205;"Município";205;76;37,07;23;19;82,61;15;13;86,67;"354870"
2018;"SAO CAETANO DO SUL";6;"Município";6;2;33,33;2;2;100;2;2;100;"354880"
2018;"SAO CARLOS";22;"Município";22;18;81,82;15;13;86,67;7;6;85,71;"354890"
2018;"SAO JOAO DA BOA VISTA";8;"Município";8;0;0;3;0;0;3;0;0;"354910"
2018;"SAO JOSE DO BARREIRO";1;"Município";1;1;100;0;0;0;0;0;0;"354960"
2018;"SAO JOSE DO RIO PARDO";2;"Município";2;2;100;2;2;100;1;1;100;"354970"
2018;"SAO JOSE DO RIO PRETO";124;"Município";124;77;62,1;38;32;84,21;25;23;92;"354980"
2018;"SAO JOSE DOS CAMPOS";144;"Município";144;104;72,22;45;40;88,89;30;26;86,67;"354990"
2018;"SAO LOURENCO DA SERRA";7;"Município";7;5;71,43;2;1;50;1;0;0;"354995"
2018;"SAO LUIZ DO PARAITINGA";1;"Município";1;0;0;0;0;0;0;0;0;"355000"
2018;"SAO MANUEL";4;"Município";4;2;50;3;2;66,67;1;1;100;"355010"
2018;"SAO MIGUEL ARCANJO";4;"Município";4;1;25;0;0;0;0;0;0;"355020"
2018;"SAO PAULO";1701;"Município";1701;783;46,03;379;217;57,26;196;111;56,63;"355030"
2018;"SAO PEDRO";7;"Município";7;4;57,14;6;4;66,67;0;0;0;"355040"
2018;"SAO PEDRO DO TURVO";1;"Município";1;1;100;1;1;100;0;0;0;"355050"
2018;"SAO ROQUE";2;"Município";2;2;100;1;1;100;0;0;0;"355060"
2018;"SAO SEBASTIAO";14;"Município";14;8;57,14;4;3;75;3;3;100;"355070"
2018;"SAO SEBASTIAO DA GRAMA";1;"Município";1;1;100;1;1;100;0;0;0;"355080"
2018;"SAO SIMAO";2;"Município";2;1;50;0;0;0;0;0;0;"355090"
2018;"SAO VICENTE";21;"Município";21;12;57,14;14;9;64,29;9;5;55,56;"355100"
2018;"SARAPUI";2;"Município";2;0;0;0;0;0;0;0;0;"355110"
2018;"SERRA AZUL";1;"Município";1;0;0;1;0;0;0;0;0;"355140"
2018;"SERRA NEGRA";4;"Município";4;0;0;0;0;0;0;0;0;"355160"
2018;"SERRANA";7;"Município";7;0;0;5;0;0;3;0;0;"355150"
2018;"SERTAOZINHO";16;"Município";16;7;43,75;5;1;20;2;1;50;"355170"
2018;"SILVEIRAS";2;"Município";2;0;0;0;0;0;0;0;0;"355200"
2018;"SOCORRO";2;"Município";2;1;50;0;0;0;0;0;0;"355210"
2018;"SOROCABA";63;"Município";63;41;65,08;15;12;80;7;7;100;"355220"
2018;"SUMARE";17;"Município";17;14;82,35;12;10;83,33;10;9;90;"355240"
2018;"SUZANO";17;"Município";17;9;52,94;0;0;0;0;0;0;"355250"
2018;"TABOAO DA SERRA";11;"Município";11;4;36,36;2;1;50;1;0;0;"355280"
2018;"TAGUAI";2;"Município";2;1;50;1;1;100;1;1;100;"355300"
2018;"TANABI";1;"Município";1;0;0;0;0;0;0;0;0;"355340"
2018;"TAQUARITINGA";1;"Município";1;1;100;0;0;0;0;0;0;"355370"
2018;"TAQUARITUBA";4;"Município";4;4;100;0;0;0;0;0;0;"355380"
2018;"TARUMA";4;"Município";4;3;75;1;1;100;1;1;100;"355395"
2018;"TATUI";13;"Município";13;7;53,85;4;3;75;3;2;66,67;"355400"
2018;"TAUBATE";51;"Município";51;32;62,75;29;22;75,86;15;12;80;"355410"
2018;"TEODORO SAMPAIO";3;"Município";3;1;33,33;1;1;100;0;0;0;"355430"
2018;"TIETE";2;"Município";2;2;100;0;0;0;0;0;0;"355450"
2018;"TREMEMBE";2;"Município";2;0;0;0;0;0;0;0;0;"355480"
2018;"TRES FRONTEIRAS";1;"Município";1;1;100;1;1;100;0;0;0;"355490"
2018;"TUPA";1;"Município";1;1;100;1;1;100;1;1;100;"355500"
2018;"UBATUBA";21;"Município";21;4;19,05;1;1;100;0;0;0;"355540"
2018;"UCHOA";1;"Município";1;0;0;0;0;0;0;0;0;"355560"
2018;"UNIAO PAULISTA";2;"Município";2;2;100;0;0;0;0;0;0;"355570"
2018;"URANIA";1;"Município";1;0;0;0;0;0;0;0;0;"355580"
2018;"VALENTIM GENTIL";2;"Município";2;1;50;0;0;0;0;0;0;"355610"
2018;"VALINHOS";4;"Município";4;2;50;1;1;100;1;0;0;"355620"
2018;"VALPARAISO";5;"Município";5;4;80;3;3;100;3;3;100;"355630"
2018;"VARGEM GRANDE DO SUL";3;"Município";3;3;100;3;3;100;2;2;100;"355640"
2018;"VARGEM GRANDE PAULISTA";3;"Município";3;3;100;0;0;0;0;0;0;"355645"
2018;"VARZEA PAULISTA";11;"Município";11;7;63,64;6;5;83,33;2;2;100;"355650"
2018;"VINHEDO";8;"Município";8;6;75;4;3;75;3;2;66,67;"355670"
2018;"VITORIA BRASIL";1;"Município";1;1;100;0;0;0;0;0;0;"355695"
2018;"VOTORANTIM";16;"Município";16;8;50;5;3;60;0;0;0;"355700"
2018;"VOTUPORANGA";11;"Município";11;7;63,64;6;5;83,33;5;5;100;"355710"
2018;NA;32;"Município";32;17;53,12;6;3;50;5;3;60;NA
