"MUNICIPIO";"SEXO";"ANOOBITO";"GRUPO_transito";"obitos";"grupo_causa_externa";"Nivel_Geografico";"FAIXA_ETARIA";"populacao";"taxa_mortalidade";"NOME_MUNICIPIO"
"350070";"Masculino";2015;"Ciclista";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2015;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2016;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2016;"Pedestre";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2016;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2017;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2017;"Pedestre";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2017;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2018;"Transito_todas";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2019;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2019;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2019;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2020;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2020;"Ciclista";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2020;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2020;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2020;"Transito_todas";5;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2021;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2021;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2021;"Transito_todas";5;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2022;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2022;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2022;"Transito_todas";3;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2023;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2023;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2023;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2023;"Transito_todas";5;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Masculino";2024;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2015;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2015;"Ciclista";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2015;"Transito_todas";3;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2016;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2016;"Pedestre";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2016;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2017;"Moto";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2017;"Pedestre";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2017;"Transito_todas";3;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2018;"Transito_todas";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2019;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2019;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2019;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2020;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2020;"Ciclista";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2020;"Moto";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2020;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2020;"Transito_todas";6;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2021;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2021;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2021;"Transito_todas";5;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2022;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2022;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2022;"Transito_todas";3;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2023;"Carro";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2023;"Moto";1;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2023;"Pedestre";2;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2023;"Transito_todas";5;"Transito";"Municipio";;;;"AGUDOS"
"350070";"Total";2024;"Transito_todas";2;"Transito";"Municipio";;;;"AGUDOS"
"350075";"Masculino";2016;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2016;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2016;"Transito_todas";2;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2019;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2019;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2020;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2022;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2022;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2023;"Ciclista";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2023;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Masculino";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2016;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2016;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2016;"Transito_todas";2;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2019;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2019;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2020;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2022;"Moto";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2022;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2023;"Ciclista";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2023;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALAMBARI"
"350075";"Total";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALAMBARI"
"350080";"Feminino";2019;"Carro";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Feminino";2019;"Transito_todas";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Feminino";2021;"Carro";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Feminino";2021;"Transito_todas";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Masculino";2018;"Ciclista";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Masculino";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Masculino";2019;"Carro";2;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Masculino";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2018;"Ciclista";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2019;"Carro";3;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2019;"Transito_todas";3;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2021;"Carro";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350080";"Total";2021;"Transito_todas";1;"Transito";"Municipio";;;;"ALFREDO MARCONDES"
"350090";"Feminino";2020;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Feminino";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2015;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2018;"Moto";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2019;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2019;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2023;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Masculino";2023;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2015;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2018;"Moto";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2019;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2019;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2020;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2023;"Carro";1;"Transito";"Municipio";;;;"ALTAIR"
"350090";"Total";2023;"Transito_todas";1;"Transito";"Municipio";;;;"ALTAIR"
"350100";"Feminino";2020;"Carro";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Feminino";2020;"Transito_todas";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Feminino";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2015;"Carro";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2016;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2016;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2016;"Transito_todas";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2017;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2017;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2018;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2018;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2018;"Transito_todas";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2019;"Carro";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2019;"Transito_todas";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2020;"Carro";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2020;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2020;"Transito_todas";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2021;"Carro";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2021;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2021;"Transito_todas";9;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2022;"Ciclista";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2022;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2023;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2023;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2023;"Transito_todas";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2024;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2024;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Masculino";2024;"Transito_todas";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2015;"Carro";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2016;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2016;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2016;"Transito_todas";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2017;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2017;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2018;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2018;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2018;"Transito_todas";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2019;"Carro";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2019;"Transito_todas";3;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2020;"Carro";6;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2020;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2020;"Transito_todas";7;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2021;"Carro";4;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2021;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2021;"Transito_todas";9;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2022;"Ciclista";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2022;"Transito_todas";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2023;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2023;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2023;"Transito_todas";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2024;"Carro";2;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2024;"Moto";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350100";"Total";2024;"Transito_todas";5;"Transito";"Municipio";;;;"ALTINOPOLIS"
"350110";"Feminino";2015;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Feminino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Feminino";2016;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Feminino";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Masculino";2017;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Masculino";2017;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Masculino";2024;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Masculino";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2015;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2016;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2017;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2017;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2024;"Carro";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350110";"Total";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALTO ALEGRE"
"350115";"Feminino";2018;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Feminino";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Feminino";2019;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Feminino";2019;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Feminino";2024;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Feminino";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2016;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2017;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2019;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2019;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2020;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2021;"Moto";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2021;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2022;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2022;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2022;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2023;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2023;"Moto";3;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2023;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2023;"Transito_todas";5;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2024;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2024;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Masculino";2024;"Transito_todas";3;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2016;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2017;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2018;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2019;"Carro";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2020;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2021;"Moto";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2021;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2022;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2022;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2022;"Transito_todas";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2023;"Carro";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2023;"Moto";3;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2023;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2023;"Transito_todas";5;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2024;"Carro";2;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2024;"Moto";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2024;"Pedestre";1;"Transito";"Municipio";;;;"ALUMINIO"
"350115";"Total";2024;"Transito_todas";4;"Transito";"Municipio";;;;"ALUMINIO"
"350120";"Feminino";2023;"Carro";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Feminino";2023;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2015;"Moto";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2016;"Moto";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2019;"Carro";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2021;"Carro";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2021;"Ciclista";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2021;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2024;"Carro";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Masculino";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2015;"Moto";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2016;"Moto";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2019;"Carro";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2019;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2020;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2021;"Carro";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2021;"Ciclista";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2021;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2023;"Carro";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2023;"Transito_todas";2;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2024;"Carro";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350120";"Total";2024;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES FLORENCE"
"350130";"Feminino";2015;"Carro";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
"350130";"Feminino";2015;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
"350130";"Feminino";2016;"Moto";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
"350130";"Feminino";2016;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
"350130";"Feminino";2018;"Moto";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
"350130";"Feminino";2018;"Transito_todas";1;"Transito";"Municipio";;;;"ALVARES MACHADO"
